DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2012-10,89.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2012-11,88.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2012-12,89.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-01,88.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-02,88.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-03,89.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-04,89.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-05,90.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-06,90.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-07,89.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-08,90.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-09,90.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-10,90.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-11,91.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2013-12,91.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-01,91.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-02,92.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-03,91.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-04,93.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-05,91.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-06,91.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-07,92.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-08,90.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-09,91.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-10,91.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-11,91.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2014-12,92.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-01,92.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-02,94.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-03,94.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-04,93.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-05,94.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-06,95.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-07,95.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-08,94.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-09,94.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-10,94.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-11,94.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2015-12,95.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-01,97.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-02,95.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-03,94.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-04,95.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-05,94.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-06,95.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-07,95.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-08,95.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-09,95.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-10,96.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-11,96.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2016-12,96.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-01,95.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-02,96.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-03,97.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-04,97.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-05,98.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-06,97.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-07,99.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-08,100.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-09,99.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-10,99.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-11,102.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2017-12,102.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-01,100.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-02,99.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-03,99.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-04,99.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-05,101.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-06,100.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-07,99.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-08,100.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-09,100.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-10,100.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-11,98.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2018-12,99.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-01,99.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-02,99.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-03,99.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-04,99.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-05,100.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-06,98.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-07,98.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-08,99.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-09,99.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-10,99.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-11,98.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2019-12,96.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-01,99.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-02,98.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-03,86.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-04,69.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-05,79.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-06,87.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-07,92.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-08,92.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-09,93.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-10,95.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-11,99.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2020-12,98.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-01,100.3,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-02,98.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-03,99.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-04,100.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-05,99.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-06,99.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-07,101.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-08,98.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-09,99.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-10,99.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-11,100.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2021-12,102.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-01,101.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-02,102.4,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-03,100.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-04,100.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-05,103.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-06,102.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-07,100.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-08,103.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-09,104.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-10,103.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-11,104.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2022-12,101.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-01,103.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-02,104.8,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-03,101.1,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-04,101.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-05,102.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-06,103.2,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-07,100.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-08,99.5,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-09,99.7,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-10,98.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-11,100.0,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2023-12,99.6,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2024-01,97.9,,
ESTAT:STS_INPR_M(1.0),05/12/25 11:00:00,Monthly,Production (volume),Manufacturing,Seasonally and calendar adjusted data,"Index, 2021=100",Euro area – 20 countries (from 2023),2024-02,98.5,,
